movie_id,description,genre,image_path,image_exists,label
tt1655444,"A man nicknamed ""the Jesuit,"" is imprisoned for a crime he didn't commit. When his wife is murdered and his son kidnapped and taken to Mexico, he devises an elaborate and dangerous plan to rescue his son and avenge the murder. The Jesuit is the alias of a man who was wrongly accused and became imprisoned. When The Jesuit discovers that his wife has been murdered and his son kidnapped and taken to Mexico, he elaborates a complex and dangerous plan to rescue his son and avenge the death of his deceased wife.",action,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Action/tt1655444.jpg,True,0
tt5950596,"A young woman seeks sanctuary at a remote family home, where she struggles to cope with her sister's paranoid schizophrenia and her own sanity before it tears them apart. After a devastating breakup with her fiancÃ© (Brendan Sexton III), Grace Crawford (Amanda Markowitz) seeks sanctuary at a remote family home. Grace has a bizarre encounter with a mysterious stranger (Lin Shaye) before arriving at the house, which is now occupied by her sister, Catherine (Victoria Matlock). At first it's a happy reunion, but soon it becomes clear that Catherine is suffering from paranoid schizophrenia, much like their late mother, who had taken her own life. While coming to terms with this realization, Grace uncovers a terrible secret about Catherine's estranged daughter and begins questioning her own sanity. As the lines between reality and dreams are blurred and her sister's behavior becomes increasingly erratic, Grace must desperately fight to save herself and her family before it's too late.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt5950596.jpg,True,2
tt10242388,"Will's soontobe exwife mysteriously vanishes at a gas station. He delves into the town's criminal underbelly while running from the authorities in a race against time to find her. With a brief scene of Detective Paterson accusing Knuckles of kidnapping, he threatens him with life in prison. As the detective squeezes his throat, Knuckles finally gasps, ""she's dead.""Wealthy realestate agent Will Spann and his wife Lisa are driving to Lisa's parents' house, where she wants some time to herself. Before reaching the house, they stop for gas and Lisa heads inside to purchase a bottle of water. As she leaves the store she's greeted by a man, but as she moves toward him a large white truck pulls up, blocking the rest of their interaction from view. Will finishes gassing up and looks for Lisa, but cannot find her in the store or bathrooms. He starts to panic, frantically searching the entire area, calling her phone, and asking if anyone's seen her. He finally calls the local police department to report her disappearance and heads to her parents' house.Lisa's parents, Barry and Anna Adams, get into a minor argument with Will as he tries to tell them what happened and asks for their help in locating her. A flashback reveals the tension between the couple, where Lisa suggests some time apart but can't explain why she's no longer invested in their marriage. Will heads back to the gas station and meets Detective Paterson, who questions the gas station clerk, Oscar, asking for security footage, but Oscar claims the cameras are broken. The detective returns to the station but Will notices the camera's indicator lamp is lit. He queries Oscar, and after a fight retrieves the CCTV recorder, which he takes to Paterson at the station. They see the start of Lisa's interaction before the white truck blocks the view, then the people are gone, also the older model automobile around the corner.Detective Paterson then takes Will to the interrogation room, but the questions lead Will to believe he is suspected of arranging her disappearance due to marital problems.",action,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Action/tt10242388.jpg,True,0
tt14121726,"Forced to travel with her boyfriend, Laine begins to experience premonitions associated with the urban myth of The Creeper. She believes that something supernatural has been summoned - and that she is at the center of it all. The film unfolds as the Horror Hound festival holds its first ever event in Louisiana, where it attracts hundreds of geeks, freaks and die-hard horror fans from far and wide. Among them is fanboy Chase and his girlfriend Laine, who is forced to come along for the ride. But as the event approaches, Laine begins to experience unexplained premonitions and disturbing visions associated with the town's past, and in particular, local legend/urban myth The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, Laine believes that something unearthly has been summoned and that she is at the center of it.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt14121726.jpg,True,2
tt19363554,"Emma must uncover the dark secret behind a cursed radio to survive and protect her family. After her father ends up in the hospital, Emma flies back from New York to her hometown in Italy and stays at her parents' home. All alone in the house, she faces an evil entity that is connected to a cursed radio. Emma will have to unveil the dark secret behind the radio to survive the night and protect the ones she loves.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt19363554.jpg,True,2
tt11891246,"A new mother discovers a lullaby in an ancient book and soon regards the song as a blessing, but her world transforms into a nightmare when the lullaby brings forth the ancient demon Lilith. Rachel and John have just welcomed their newborn son, Eli, and get settled into their new apartment along with John's beloved childhood pet cockatoo.Prior to Eli's birth, Rachel's sister Vivian was hospitalized after the death of her own infant son Zachary, so their mother sent Zachary's old things for use by Rachel's new baby. While going through the boxes, Rachel discovers an old Hebrew children's book, and explores it with John who has learned Hebrew following his religious conversion, and after finding the tune, Rachel sings it to Eli to put him to sleep.Shortly after, Rachel and John both begin to experience vivid hallucinations of an old hag. At one point, the apartment loses power, and Rachel runs out of the apartment following disturbances by the hag, insisting there is an intruder, and John investigates. Armed in the dark with a fireplace poker, John is startled by his cockatoo flying past him, and strikes it out of the air, killing it. John grieves, as it is a pet he has had since he was  years old. The incident culminates a series of small frustrations that begins to drive a wedge between Rachel and John.Finally, Rachel elects to visit Vivian in the hospital to try to get an explanation for the book. Vivian is shaken to hear Rachel has discovered the book, as she instructed her mother to discard it. Vivian explains to Rachel that the lullaby is a conjure song for Lilith, a demon in Jewish folklore who is said to be Adam's first wife in the Bible. According to the lore, Lilith was cast out of the Garden of Eden for her unwillingness to submit as Adam's wife. Wandering the earth alone, she gave birth to flawed and grotesque babies, as Adam and his new wife Eve gave birth to perfect ones  humans. In vengeance and jealousy, she becomes a demon, and spirits away the human babies of all those who sing her lullaby  a song initially sung to her by Adam, which she twisted into a summoning spell. Vivian tells Rachel that her son Zachary was not killed, but taken by Lilith, and they urgently must return to the apartment to protect Eli.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt11891246.jpg,True,2
tt15671028,"On the brink of losing her home, Maddie finds an intriguing job listing: helicopter parents looking for someone to bring their introverted 19-year-old son out of his shell before college. She has one summer to make him a man or die trying. Lawrence's character portrays the ""ne'er-do-well"" who answers a Craigslist ad that was placed to hire a date for an introverted and socially awkward teen boy, by his mother and father, who also just so happens to be preparing for college soon. Jennifer Lawrence produces and stars in No Hard Feelings, a laugh-out-loud, edgy comedy from director Gene Stupnitsky (Good Boys) and the co-writer of Bad Teacher. On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to ""date"" their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing. Maddie thinks she's found the answer to her financial troubles when she discovers an intriguing job listing: wealthy helicopter parents looking for someone to ""date"" their introverted 19-year-old son, Percy, and bring him out of his shell before he leaves for college. But awkward Percy proves to be more of a challenge than she expected, and time is running out before she loses it all.",romance,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Romance/tt15671028.jpg,True,3
tt13092974,"Quarantine leads to a night of terror. Vicky is a young woman looking for an escape after going through a harrowing break-up. After retreating to a friend's remote cabin in the woods to clear her head, she continues modeling sexy lingerie for her devoted followers on 18 and Over, an adults-only, live-streaming website. But when the power keeps going out, Vicky discovers something terrifying awaiting her in the dark - a masked killer wielding a crowbar who's hellbent on bringing her night to a grisly end. Having just been through a tumultuous breakup, cam-girl Vicky retreats to a friend's remote cabin in the woods to clear her head. But when the power goes out, she discovers something terrifying awaiting her in the dark a masked killer who's hellbent on bringing her night to a grisly end.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt13092974.jpg,True,2
tt19755170,"A smalltown man who falls in love with the most beautiful girl in town. He wants to marry her one day because marrying her can raise his social position.Ajay Dixit Varun Dhawan is a History teacher but is embarrassed that he hasn't achieved more in life, and that is why he has lied to everyone he knows that he fell behind due to circumstances. He could have been a cricketer if not for his tennis elbow; he could have been an IAS officer but wanted to teach kids to be IAS instead; or he fell sick right before an important exam, which is why he is now teaching history instead of already being a part of it. These are some of the lies he has told around the whole town to ""maintain an image."" Ajay loves his image in town and wants to protect it at all costs.nThe Principal Shashie Vermaa of the school gets several complaints from fellow teachers who believe Ajay is a fake, but due to lack of any evidence, the Principal does not take any action.nAjay also lives with his parents and buys expensive items to maintain his aura in town. His dad refuses to fund his lavish lifestyle.Ajay married Nisha Janhvi Kapoor some nine months ago, but he has never liked her. Nisha told him before they got married that she had epilepsy, but since she hadn't had a fit in over ten years, Ajay decided it wasn't a problem for him. Ajay married Nisha because he thought she would help him enhance his image. While Nisha selected Ajay as she saw him as friendly and compassionate, not knowing that it was only his image.nHowever, on the day of their marriage, she had a fit, and since then, Ajay has been disappointed in her because he is embarrassed about other people finding out. He doesn't let her work a job or even take her anywhere because he is scared of what people will think of him if she has a fit again. Nisha has not left him because she has some hope.One morning in school, when he is in a particularly bad mood, he slaps one of his students Atul Nikhil Chawla for asking him a question related to the subject. Atul wanted to know why prisoners were stripped of their clothes before being taken to gas chambers in concentration camps. When Ajay couldn't answer, Atul mocked him for not knowing, hence prompting the slap.That gets him into trouble because the boy is the MLA's Vishwas Raghuvanshi Mukesh Tiwari son, and he gets involved. Ajay is suspended for a few days, and he could potentially lose his job, which he cannot afford because he wants to keep up his image.nTherefore, he comes up with a plan to go on a tour of Europe and visit all the places relevant to World War II so that he can teach the kids about them through a livestream, covering up the fact of his incompetence in the classroom. He plans on taking Nisha with him so that his father Mr Dixit Manoj Pahwa will agree to finance the trip, but he tells her that it is only for show, and he is not actually interested in their relationship.nWhen Nisha thanks Ajay, he retorts that he only included her so that his father would fund the trip. He actually wants Nisha to go to her home from the airport and meet him only once he returns.A fedup Nisha decides not to put up with his nonsense anymore and to go to Europe regardless. He could go his way, and she would do what she wanted. Unfortunately, though, things immediately go wrong for Ajay, and his bag is exchanged with another man Kalpesh Vyas Hemang, leaving Ajay with terrible clothes for the duration of his trip. He is also not able to figure out his day and how to go about the city, while Nisha goes on to have an excellent time. When they get back to the hotel, Ajay sees this and understands that he needs her help to navigate Europe, and Nisha agrees, saying that she isn't going to abandon him the way he did to her.Since Ajay is shameless and Nisha is a pushover, this couple sets out to explore the city, and it is Nisha who tells Ajay the facets of history that he then starts relaying to his students. Nisha narrates stories like how the people of Paris left their city when Hitler arrived, so that he would not ruin their beautiful city. But they cut the cables of the Eiffel tower, so he could not view the city from above.nThey hire an audio guide for  euros and relive the harrowing first hour of Omaha beach at Normandy on June th, . , soldiers died.nThey visit the Anne Frank house in Amsterdam.Nisha really comes through for Ajay by getting his mobile phone back from a thief, settling a fight, and even showing her resourcefulness by cooking food with the hot water from the bathroom. Ajay starts seeing Nisha as a person instead of someone he used to tolerate in his house. They start coming closer every day, and Ajay even starts getting possessive over her.nBack in Lucknow, his videos on history are a hit and are gaining good attention, despite the MLA insisting that a committee be set up to decide on his suspension.When a video of Ajay dancing with Nisha is uploaded by her on her social media page, it goes viral, and Ajay is furious since he believes that it could hurt his chances with his job. In his anger, he says some really mean things to her, and Nisha finally decides to leave him behind and sign the divorce papers back home.Ajay visits a Berlin Museum, where he sees the last things that the people grabbed before they were scurried away to concentration camps. When he imagines himself in their situation, he realizes that Nisha means something to him, and he asks her to stay back for the rest of the trip instead of leaving midway. Nisha agrees. This is just another undeserved chance for Ajay.nWhen they are in Auschwitz, they meet a concentration camp survivor who tells them how he should have paid more attention to his wife. Ajay relates this to his own situation, and this is what it took for him to learn to see Nisha as a person instead of a ""misfire,"" as he called her and their marriage.nThis time, when she has a fit, he is there for her and really takes care of her.Ajay returns to India and tells the committee that he was never a good teacher and will accept whatever verdict they have reached. To his surprise, the committee decided in his favor because when they conducted a test for the students, they all aced it, thanks to Ajay's history lessons from Europe.nNow that Ajay is a changed man, he has the respect of the MLA and the approval of all of his students, meaning that he is going to live his life as a changed person with the help of his wife.",romance,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Romance/tt19755170.jpg,True,3
tt13821562,"Astronaut, forestkeeper, cartoonist. Young Rakel has a whole lot of other plans than becoming a mother. She would rather party, get drunk or stoned instead of sitting hours on the toilet. But she can't ignore it. Is it her or the baby? Rakel loves to draw comics, try her hand at aikido, drink beer and party. When her best friend Ingrid points out her large breasts and altered sense of smell to Rakel and persuades her to take a pregnancy test, she gets a nasty surprise she is indeed pregnant. Rakel already had many plans for her life, wanted to become an astronaut or a forester, but being a mother is definitely not one of them. But ""This is Norway. I can have an abortion,"" she tells herself and drives to the clinic. There, to her horror, the doctor tells her that she is already seven months pregnant and an abortion is no longer possible. Not every pregnant woman gets a belly. Thus begins the search for the child's father. Unfortunately, Mo, the likeable aikido teacher who smells of butter and accompanies Rakel to the clinic appointment, is out of the question in this case. Three others do, and in the end she has to accept that Pikkjesus is probably the one with whom she unintentionally fathered a child during casual sex. This unsympathetic loser, of all people. Rakel, desperately angry about her fate, scribbles her unborn baby with a Zorro mask on a piece of paper and gives it the nickname Ninjababy. The little cartoon ninja baby is as amusingly obnoxious as Rakel herself, but above all unimpressed by its own father ""Did you really let him fuck you?"" it taunts the man Rakel refers to as Dick Jesus.",comedy,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Comedy/tt13821562.jpg,True,1
tt10515988,"Margot, a young woman who was abandoned by her mother as a baby, travels to a secluded Amish community with a documentary film crew seeking answers about her mother and extended family. Margot, a standard young adult with a dark past. As such, she takes advantage of the Internet to look into her ancestry. Margot turns out to be related to an Amish man named Samuel , who may have some answers or information about why her mother abandoned her as a baby. Together with her friends Chris and Dale , they set out to the middle of nowhere to make a documentary about where she comes from. Margot and her cameraman friend Chris want to make a documentary about Margot's past. Her mother, Sarah, abandoned her outside a hospital. The security footage of Margot's mother abandoning her disturbs her to this day, as she wonders what drove Sarah to make such a drastic decision. In the present, she meets her blood relative Samuel, who, through a genetics site, discovered that he has a living relative. Soon after, they are joined by Dale, who would be the soundman for the documentary. Samuel leads them to the small Amish community of Beiler Farm, where Margot's mother came from.Jacob, the patriarch of the commune and Sarah's father, welcomes the team, where they find lodging in a rustic room. Late at night, Margot wakes up and discovers red lights moving in the distance. When Margot asks Samuel about the lights the next day, he tells her about a bear that has claimed some of the livestock. Margot visits the barn and finds a little girl brushing her doll's hair. The doll is named Sarah, and when Margot tells the girl that that was her mother's name, the girl cryptically says that Sarah is ""still there."" In the night, strange noises are heard in the attic, and Margot ventures into the old room, which was her mother's. She catches a ghost on camera, and while Dale thinks it's terrifying, Chris is eager to dismiss it as a lens flare.The next morning, they interview Jacob on camera, who tells them about Sarah, who was apparently a freespirited woman who cared for no one but herself.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt10515988.jpg,True,2
tt18816518,"Increasingly overshadowed by her boyfriend's recent rise to fame as a contemporary artist creating sculptures from stolen furniture, Signe hatches a vicious plan to reclaim her rightfully deserved attention within the milieu of Oslo's cultural elite. Signe and Thomas are in an unhealthy, competitive relationship that takes a vicious turn when Thomas suddenly breaks through as a contemporary artist. In response, Signe makes a desperate attempt to regain her status by creating a new persona hell-bent on attracting attention and sympathy.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt18816518.jpg,True,2
tt8593824,"An old gunslinger and his daughter must face the consequences of his past, when the son of a man he murdered years ago arrives to take his revenge. In  in the Montana Territory, gunfighter Colton Briggs is a member of an extrajudicial posse organized to arrest and hang the brother of Walter McAllister, a notorious bandit. Walter and his men try to foil the public execution, resulting in a shootout that leaves Colton and McAllister's son, James, as the only survivors. Colton assures Walter's brother that he won't kill him; his execution was merely a feint to force his brother out of hiding. Enraged, the younger McAllister tries to shoot Colton in the back. Without hesitation, Colton guns him down and calmly rides away as Walter's young nephew James watches.Twenty years later, Colton is a changed man under the influence of his wife Ruth, he has become a respectable, cleanliving merchant with a general store and a small farm, raising a twelveyearold daughter named Brooke. To Colton's dismay, Brooke is defiant and unruly; he notices that she is also emotionally withdrawn and unable to behave like ""normal folk"", traits that remind him of his former life. Four men ride up to Colton's farm one day; their leader identifies himself as James McAllister. His gang stabs Ruth to death before painting a taunting message with her blood on the wall and leaving.Colton and Brooke return to find Franklin Jarret, the U.S. Marshal tracking the McAllister gang, waiting at the farm with several deputies. As Ruth is buried, Jarret reveals to Brooke that he and Colton were once close friends and that he's proud of Colton giving up his violent ways to raise a family.",action,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Action/tt8593824.jpg,True,0
tt7979580,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope. An animated action-comedy about an ordinary family who find themselves in the middle of their biggest family challenge yet...saving the world from the robot apocalypse. No big deal, right? It all starts when creative outsider Katie Mitchell is accepted into the film school of her dreams and is eager to leave home and find ""her people,"" when her nature-loving dad insists on having the whole family drive her to school and bond during one last totally-not-awkward-or-forced road trip. But just when the trip can't get any worse, the family suddenly finds itself in the middle of the robot uprising. Everything from smart phones, to roombas, to evil Furbys are employed to capture every human on the planet. Now it's up to the Mitchells, including upbeat mom Linda, quirky little brother Aaron, their squishy pug, Monchi, and two friendly, but simple-minded robots to save humanity. Brimming with creativity, quirky, Michigan-raised aspiring filmmaker Katie Mitchell has been accepted to the prestigious California College of Film. Eager to spread her wings and pursue her cinematic dreams, Katie is in for a big surprise when her well-meaning dad Rick decides to embark on one last cross-country, family-bonding road trip to her college instead. As the technology gap between parents and children widens, elsewhere in the universe, evolution gives birth to rebellion, and just like that, an all-out, full-scale invasion commences. Now, everything with a chip is alive, and they have the upper hand. Can the Mitchells work out their differences, survive the robot apocalypse, and lead the war against the machines?ÃƒÂ‚Ã‚Â—Nick Riganas. Katie Mitchell is a quirky and aspiring filmmaker in Kentwood, Michigan who often clashes with her nature-obsessed and technophobic father Rick, and has recently been accepted into film school in California. The evening before Katie leaves, Rick accidentally breaks her laptop after Katie and him fight over one of Katie's previous short films, leading the family to fear their relationship will forever be strained. To try and prevent this, Rick decides to cancel Katie's flight and instead take her, along with her mother Linda, younger brother Aaron and family dog Monchi, on a cross-country road trip to her college as one last bonding experience.Meanwhile, technology entrepreneur Mark Bowman declares his highly intelligent AI PAL obsolete as he unveils a new line of home robots in her place. In revenge, PAL takes over Mark's company and orders all the robots to capture humans worldwide and launch them into space. The Mitchells manage to avoid capture at a roadstop cafe in Kansas. Rick decides that his family should stay put in the cafe for their own safety, but Katie convinces him to help save the world instead. They meet two defective robots that tried to capture them, Eric and Deborahbot 5000, who tell the family they can use a kill code to shut down PAL and all the robots.After a hot pursuit with the robots en route, the Mitchells make it to a nearby mall to upload the kill code, but PAL orders all the PAL chip-enabled appliances to stop them. Katie tries to upload the kill code, but is stopped when a giant Furby pursues the family. They ultimately trap and defeat the Furby, destroying a PAL router in the process, which disables the hostile devices but stops the kill code from uploading. Rick then encourages his daughter with the confidence to go to Silicon Valley to destroy PAL with the kill code. On the way there, Linda reveals to Katie that she and Rick had originally lived in a cabin in the mountains years ago as it was his lifelong dream before he gave up on it.Upon arriving in Silicon Valley, the Mitchells disguise themselves as robots and head to PAL Labs HQ to shut it down. However, as they go up to the lair, PAL manipulates them by revealing surveillance footage from the cafe of Katie telling Aaron in secret that she was pretending to have faith in Rick so that he would take them to upload the kill code. As Rick became heartbroken and betrayed when seeing this, the Mitchells fail to reach PAL's lair and Rick and Linda are captured by PAL's stronger and smarter robots, dubbed PAL MAX Prime. PAL then reprograms Eric and Deborahbot into obeying her, while Katie, Aaron and Monchi escape the headquarters.Katie, Aaron and Monchi hide from the robots soon after, as Aaron felt despondent and sadly disappointed by Katie's words. Soon, Katie discovers Rick's recordings of her childhood that she unknowingly recorded over on her camera, realizing that Rick gave up on his lifelong dream in order to give his daughter a better life. In the meantime, Rick watches one of Katie's videos which mirrors his relationship with her daughter. Reinvigorated and in hopes of making up to her family, Katie infiltrates PAL Labs HQ again with the help of Aaron, using Monchi to cause the robots to malfunction, as his appearance causes an error in their programming. With help from Mark, Rick and Linda free themselves and plan to upload a home movie of Katie's with Monchi in it to short-circuit the robots. However, Rick is outnumbered by the robots when he is about to upload the video.Katie and Aaron are eventually captured. Facing PAL to justify saving humanity, Katie explains that no matter how hard her family struggles, they will always stay connected despite how different they are. PAL ignores this reasoning and drops Katie from her lair. Eric and Deborahbot, having been inspired by Rick's ""reprogramming"" himself, that allowed him to use a computer, revert to their malfunctioning states and upload Katie's home movie, saving her and helping the rest of the Mitchells. The family bands together to fight the rest of the improved robots, with Linda leading the charge and destroying dozens. Katie eventually finds and destroys PAL by dropping her into a glass of water, freeing all the humans and disabling all the robots except for Eric and Deborahbot.A few months after the uprising, Katie and her family arrive at her college as she and Rick share one last heartfelt goodbye before she officially goes to college. She later joins them on another road trip with Eric and Deborahbot to Washington, D.C. to accept the Congressional Medal of Honor.",comedy,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Comedy/tt7979580.jpg,True,1
tt10323676,"A discharged U.S. Special Forces sergeant, James Harper, risks everything for his family when he joins a private contracting organization. After being involuntarily discharged from the U.S. Special Forces, James Harper Pine decides to support his family by joining a private contracting organization alongside his best friend Foster and under the command of a fellow veteran Sutherland.', ""SFC James Harper, a decorated Green Beret, is involuntarily discharged from the army due to his use of illegal steroids to treat a debilitating knee injury. Facing financial ruin, he contacts his friend Mike who works with a private military company under the command of fellow veteran Rusty Jennings.Harper is receiving lucrative offers from similar firms, but feels a sense of duty to his country. Mike tells him that Rusty runs clandestine operations for the Department of Defense. Harper agrees to meet Rusty after seeing Mike's opulent house. Harper signs on with Rusty and the team for an operation in Germany. As a sign of good faith, Rusty gives Harper's family , to help clear their debts.Harper spends most of his tour surveying a Middle Eastern scientist named Salim. After analyzing the data, Rusty informs the team that Salim is working for AlQaeda and developing a bioagent. He tells the team they have been given permission to raid Salim's laboratory and retrieve all of his research data and then dispose of Salim. The team easily accesses the lab and acquires the data. Mike orders Harper to finish Salim, who protests that he is just a scientist working on a cure. Harper follows orders and then departs after setting the lab on fire. The team are confronted by the police and after a prolonged shootout, during which the remaining team members are killed, Harper rescues a wounded Mike and they hide in a nearby storm drain.Mike, believing he is about to die, begs Harper to look after his family and get the data to Rusty.",action,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Action/tt10323676.jpg,True,0
tt10954600,"Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope's parents and Scott's daughter Cassie. Together they must find a way to escape, but what secrets is Hope's mother hiding? And who is the mysterious Kang? When Scott Lang and Hope van Dyne, along with Hope's parents, Hank Pym and Janet van Dyne, and Scott's daughter, Cassie, are accidentally sent to the Quantum Realm, they soon find themselves exploring the Realm, interacting with strange new creatures. In this thrilling new adventure, Scott is living life to the fullest as he tries to juggle between his normal life and superhero life as the titular Ant-Man. When his now-teenage daughter, Cassie, builds a mysterious device in the basement, the device malfunctions as it sends both her, Scott, Hope and her parents down into the Quantum Realm. From there, the two families all try their best to survive whilst also encountering a lot of the realm's mysterious inhabitants and settings. However, they are forced to come into blows with a ruthless and tyrannical conqueror who threatens the safety of the multiverse. Some time after the Blip, Scott Lang returns to living a full life knowing that he helped save the world. But now, Scott along with his family are accidentally transported down to the Quantum Realm. Down there, they discover a world of unimaginable people that inhabit the Realm. But they soon discover that a rebellion is at war with the warmongering Kang the Conqueror who intends to conquer the Multiverse. Now Scott must do everything he can to return home with his family and stop Kang from causing mass chaos. During her days of entrapment in the Quantum Realm, Janet van Dyne (Michelle Pfeiffer) (Pym\'s wife, Hope\'s mother, and the original Wasp, who was lost in the Quantum Realm for 30 years) encounters an exiled traveler named Kang (Jonathan Majors). Kang is a ""time-traveling, Multiversal adversary"" trapped in the Quantum Realm who needs Pym Particles to get his ship and a device online that would allow him to go anywhere and when in time.In the present day, after the Avengers\' battle against Thanos. Scott Lang (Paul Rudd) (An Avenger and former petty criminal with a suit that allows him to shrink or grow in scale while increasing in strength) has become a successful Memoirist and has been living happily with his girlfriend, Hope van Dyne (Evangeline Lilly) (The daughter of Hank Pym and Janet van Dyne who is handed down a similar suit and the Wasp mantle from her mother).",action,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Action/tt10954600.jpg,True,0
tt14013772,"Supernatural horror, based on the eponymous online phenomenon, a ritual conducted in an elevator, in which players attempt to travel to another dimension using a set of rules that can be found online. Based on the online phenomenon of the same name, ELEVATOR GAME follows socially awkward teenager Ryan, who ingratiates himself into a group of recent high school graduates that run an online web series debunking urban legends. But Ryan has a secret: His sister disappeared months earlier, and he believes they - and a dangerous online challenge called 'The Elevator Game' - were responsible. To play the game, you must ride the elevator in a specific sequence, invoking a supernatural creature called 'The 5th Floor Woman'. In an attempt to gain more information as to the whereabouts of his sister, Ryan persuades the group to play the game once more, and risk unleashing the most fearsome consequences imaginable.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt14013772.jpg,True,2
tt4685762,"A group of high school students form a coven of witches.  high school girls have formed a coven of witches. They try to perform powerful magic, having north, east and south but lack a th witch to take the fourth corner  westwater. HelenMichelle Monaghan moves in with AdamDavid Duchovny and his  teenage sons in another town with her teenage daughter, LilyCailee Spaeny. Lily begins at the same high school as her ""stepbrothers"" and the  witches. Unfortunately, she has her first menses on her first day in school, making her the target of Timmy's ridicule. The  girls help her out in the bathroom. They become friends. They discover powers that they couldn't reach as  such as telekinesis, telepathy, later shapeshifting, freezing time, levitation etc. Lily joins the coven. They take their revenge on Timmy using magic. In the opening scene, three teenage girls, Frankie Gideon Adlon, Tabby Lovie Simone, and Lourdes Zoey Luna, try to freeze time with magic, but fail to do so as they require a fourth member.Lily Schechner Cailee Spaeny moves into the town with her therapist mother, Helen Michelle Monaghan, to live with Helen's new husband Adam Harrison David Duchovny and his three sons, Jacob Charles Vandervaart, Isaiah Donald MacLean Jr., and Abe Julian Grey. The three teenage boys are awkward around Lily while she feels out of place.The next day during Lily's first day at her new high school, the three girls befriend Lily after she has her period in class and is mocked by her other classmates, especially Timmy Andrews Nicholas Galitzine.",horror,/Users/oluwoleadetifa/Library/CloudStorage/GoogleDrive-adetifaoluwole@gmail.com/My Drive/Movie_Genre_Project/dataset_raw/IMDB four_genre_posters/Horror/tt4685762.jpg,True,2
